Participant,n_per_person_ESM,n_any_con_ESM,n_con_init_ESM,n_con_pers_ESM,n_con_inhi_ESM,freq_con_all_ESM,freq_con_init_ESM,freq_con_pers_ESM,freq_con_inhi_ESM,m_intensity_all_ESM,m_intensity_init_ESM,m_intensity_pers_ESM,m_intensity_inhi_ESM,m_success_all_ESM,m_success_init_ESM,m_success_pers_ESM,m_success_inhi_ESM,DemSex,DemAge,DemStudent3,bfi1,bfi2,bfi3,bfi10,bfi11,bfi12,ipc1_1,ipc1_2,ipc1_3,ipc1_4,ipc1_5,ipc1_6,ipc1_7,ipc1_8,ipc2_1,ipc2_2,ipc2_3,ipc2_4,ipc2_5,ipc2_6,ipc2_7,ipc2_8,ipc3_1,ipc3_2,ipc3_3,ipc3_4,ipc3_5,ipc3_6,ipc3_7,ipc3_8,ipc4_1,ipc4_2,ipc4_3,ipc4_4,ipc4_5,ipc4_6,ipc4_7,ipc4_8,ipc5_1,ipc5_2,ipc5_3,ipc5_4,ipc5_5,ipc5_6,ipc5_7,ipc5_8,ipc6_1,ipc6_2,ipc6_3,ipc6_4,ipc6_5,ipc6_6,ipc6_7,ipc6_8,bisbas8,bisbas13,bisbas16,bisbas19,bisbas22,bisbas24,bisbas3,bisbas9,bisbas12,bisbas21,bisbas4,bisbas7,bisbas18,bisbas23,bisbas14,bisbas5,bisbas10,bisbas15,bisbas20,ERQ1,ERQ3,ERQ5,ERQ7,ERQ8,ERQ10,ERQ2,ERQ4,ERQ6,ERQ9,bisf1,bisf2,bisf3,bisf4,bisf5,bisf6,bisf7,bisf8,bisf9,bisf10,bisf11,bisf12,bisf13,bisf14,bisf15,ips1,ips2,ips3,ips4,ips5,ips6,ips7,ips8,ips9,stst1,stst2,stst3,stst4,stst5,stst6,stst7,stst8,stst9,stst10,stst11,stst12,stst13,stst14,stst15,stst16,stst17,hoyle1,hoyle2,hoyle3,hoyle4,hoyle5,hoyle6,hoyle7,hoyle8,hoyle9,hoyle10,hoyle11,hoyle12,hoyle13,hoyle14,hoyle15,hoyle16,hoyle17,hoyle18,hoyle19,hoyle20,scs01,scs02,scs03,scs04,scs05,scs06,scs07,scs08,scs09,scs10,scs11,scs12,scs13,MISCS20,MISCS11,MISCS21,MISCS18,MISCS4,MISCS12,MISCS2,MISCS15,MISCS19,MISCS23,MISCS25,MISCS26
485,69,16,4,4,8,0.2318840579710145,0.057971014492753624,0.057971014492753624,0.11594202898550725,4.625,4,4,5.25,4.78125,4.25,5.75,4.5625,2,24,Y,3,5,4,4,2,3,5,5,7,6,6,7,7,6,7,7,7,7,6,7,3,5,4,7,3,4,6,6,5,4,7,6,7,6,7,5,6,5,5,5,5,5,3,7,5,6,6,6,6,7,3,6,3,7,7,7,5,7,4,6,6,6,6,7,6,6,7,5,6,6,5,5,6,3,4,5,3,4,4,5,2,3,5,4,3,3,2,1,3,1,5,2,1,1,4,1,1,1,2,3,4,3,5,4,3,5,1,7,1,2,3,7,5,7,6,6,6,3,3,7,7,7,6,7,6,6,7,3,6,6,6,5,4,4,6,6,6,6,6,7,7,3,6,3,6,3,6,7,6,3,5,6,7,4,7,5,5,5,4,4,4,4,5,4,5,3,2,3,3
486,44,19,9,5,5,0.4318181818181818,0.20454545454545456,0.11363636363636363,0.11363636363636363,4.052631578947368,4.222222222222222,4.2,3.6,3.1052631578947367,2.5,4.7,2.6,2,25,Y,1,5,4,4,3,2,6,6,5,5,6,6,6,6,7,6,6,5,7,6,3,2,7,7,6,6,7,7,6,6,6,5,3,6,7,5,5,6,2,2,7,3,2,2,2,3,6,6,7,6,6,6,5,5,6,5,5,6,5,6,5,5,5,5,7,7,5,6,4,6,5,3,5,3,3,2,6,5,6,5,2,2,5,2,5,2,3,4,2,2,2,2,2,3,2,2,2,2,5,6,6,5,6,4,5,5,3,7,5,5,6,7,7,7,6,7,6,3,3,3,6,4,4,5,4,3,6,5,5,5,7,3,3,3,6,4,3,3,7,7,5,5,6,4,3,2,7,6,6,1,3,5,6,5,6,5,5,2,4,5,3,4,4,2,2,2,2,2,2
487,66,6,6,0,0,0.09090909090909091,0.09090909090909091,NA,NA,3.3333333333333335,3.3333333333333335,NA,NA,4.25,4.25,NA,NA,2,24,Y,4,3,3,2,2,3,5,6,5,6,5,6,6,5,4,4,3,4,6,4,4,3,5,6,6,5,6,6,6,6,3,5,3,5,5,6,4,4,4,3,4,3,4,3,3,4,5,5,5,4,3,4,3,3,4,4,6,5,3,2,4,6,6,5,6,5,7,5,6,6,4,3,5,6,6,6,6,4,4,5,2,2,6,6,6,3,4,3,3,3,4,3,3,3,3,4,3,4,5,5,5,5,5,5,5,5,3,6,5,3,3,5,4,3,5,3,5,3,3,3,4,3,3,3,5,5,5,5,3,5,5,3,3,3,3,3,5,3,4,4,4,3,3,4,5,3,6,5,3,2,2,3,4,3,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2
488,57,20,11,4,5,0.3508771929824561,0.19298245614035087,0.07017543859649122,0.08771929824561403,5.3,5.181818181818182,4.5,6.2,3.975,3.772727272727273,4.375,4.1,2,32,Y,1,1,3,5,4,5,4,4,5,4,4,6,6,7,4,6,4,7,7,7,3,3,7,6,4,4,6,7,5,4,4,5,6,5,7,5,5,4,4,3,4,4,5,5,5,3,4,4,6,6,4,4,6,6,7,7,7,7,7,7,5,5,5,4,4,7,7,1,7,4,4,4,5,3,5,1,1,1,1,3,1,1,6,2,2,2,2,2,3,2,2,2,2,5,4,4,4,2,5,5,7,5,5,4,5,5,4,6,2,6,5,6,2,5,7,7,4,1,1,4,5,4,4,4,5,6,7,5,5,4,4,3,2,2,4,4,5,4,4,5,4,2,4,4,5,3,4,4,3,1,3,4,5,4,6,4,5,3,4,3,4,3,3,4,3,4,4,3,2
489,42,6,5,1,0,0.14285714285714285,0.11904761904761904,0.023809523809523808,NA,4.166666666666667,4.2,4,NA,5.25,5.3,5,NA,2,34,NA,2,2,4,3,1,2,6,6,5,6,6,6,6,6,5,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,6,6,7,6,4,6,6,4,5,6,5,3,4,3,3,2,4,3,6,4,4,5,6,6,6,6,6,7,6,6,6,5,5,6,7,7,7,7,4,6,2,4,4,4,5,5,4,3,5,3,2,3,3,3,4,3,2,2,2,2,4,2,2,2,3,2,2,2,3,2,3,6,4,5,5,5,6,6,5,3,6,6,6,6,6,6,5,6,5,6,4,5,6,6,6,6,6,6,6,5,5,5,5,6,7,6,6,6,7,6,4,2,6,6,6,6,6,4,3,3,4,4,4,4,4,4,4,4,4,4
492,74,30,13,12,5,0.40540540540540543,0.17567567567567569,0.16216216216216217,0.06756756756756757,4.7,4.6923076923076925,4.833333333333333,4.4,4.283333333333333,3.0384615384615383,5.291666666666667,5.1,1,24,Y,2,4,3,3,4,4,6,6,6,6,7,6,6,6,6,3,5,6,7,6,3,3,4,7,6,4,7,6,4,7,5,6,4,5,5,6,4,4,4,3,4,5,4,3,3,4,6,6,6,5,5,6,4,6,5,6,5,5,3,2,4,4,5,3,6,6,4,6,4,6,4,6,4,5,4,3,5,3,5,5,3,5,6,5,5,3,2,2,4,3,6,3,4,5,5,5,4,3,5,4,6,2,5,4,5,4,4,3,3,3,2,6,6,6,6,3,5,3,4,4,5,4,3,2,5,5,5,4,3,4,3,3,3,3,4,4,3,3,5,5,3,3,4,4,5,3,3,6,2,2,3,4,3,4,6,3,2,4,5,4,3,3,3,4,4,3,2,2,4
493,51,14,13,1,0,0.27450980392156865,0.2549019607843137,0.0196078431372549,NA,4.428571428571429,4.384615384615385,5,NA,4.714285714285714,4.538461538461538,7,NA,2,36,Y,4,3,3,4,2,4,5,5,4,6,6,6,6,5,4,5,3,3,3,6,4,4,5,7,7,5,7,5,5,4,5,4,4,4,4,4,4,5,4,3,3,3,2,3,3,3,5,3,5,4,3,3,3,2,6,6,6,6,7,6,4,6,5,3,5,6,6,5,6,7,5,5,5,5,5,5,5,4,5,3,1,4,4,5,5,5,4,6,5,5,5,5,3,4,3,4,4,3,7,5,7,6,5,5,7,7,7,3,5,4,4,3,3,3,3,5,6,2,2,3,4,3,3,5,3,2,3,2,3,4,3,3,3,3,3,3,3,3,5,5,5,3,4,5,3,3,5,4,3,2,3,3,4,2,3,4,3,4,3,4,4,4,4,3,2,3,2,2,2
494,43,11,5,0,6,0.2558139534883721,0.11627906976744186,NA,0.13953488372093023,4.181818181818182,3.8,NA,4.5,2.8636363636363638,2.7,NA,3,2,29,NA,2,1,3,5,4,4,4,3,5,2,4,4,5,5,7,7,7,7,7,7,6,7,6,5,6,7,6,NA,2,5,6,4,4,4,4,4,4,4,4,2,6,3,4,1,1,2,NA,5,5,7,NA,6,6,3,7,4,7,7,7,7,5,4,5,5,6,6,5,6,5,6,5,2,4,5,5,5,5,5,4,4,1,4,3,2,2,2,2,2,2,2,3,2,3,2,1,5,4,4,6,5,6,5,7,5,3,7,3,7,1,7,6,7,6,6,1,7,5,1,1,1,3,2,3,2,4,4,4,3,5,4,4,4,3,1,1,3,4,2,5,5,4,2,5,5,5,4,4,4,3,1,NA,3,4,3,5,5,4,3,3,3,3,3,2,2,2,3,3,3,2
495,70,25,10,3,12,0.35714285714285715,0.14285714285714285,0.04285714285714286,0.17142857142857143,4.64,4.6,4,4.833333333333333,3.94,4.1,4,3.7916666666666665,1,24,NA,1,3,3,3,2,1,6,6,6,6,6,6,6,5,1,3,2,4,6,3,2,2,5,6,6,6,6,7,6,6,5,6,2,5,6,6,5,2,2,4,3,5,2,1,2,5,5,6,6,5,2,6,2,2,2,4,6,6,2,5,5,4,5,5,6,6,6,7,5,7,7,5,7,6,6,3,6,4,6,4,2,2,6,6,6,5,2,2,6,3,6,5,3,5,7,5,4,4,6,6,5,4,6,5,6,6,3,6,4,3,6,3,5,2,6,3,6,1,1,4,6,4,2,4,5,5,6,5,4,6,4,3,2,2,3,3,2,5,4,5,5,3,5,7,6,3,6,6,4,1,3,2,3,5,5,5,2,2,3,4,4,4,3,4,4,3,2,2,4
496,13,8,4,4,0,0.6153846153846154,0.3076923076923077,0.3076923076923077,NA,3.875,4.5,3.25,NA,5.25,4.75,5.75,NA,2,46,NA,2,3,4,4,2,2,4,4,6,2,6,6,6,6,5,4,4,4,2,4,4,4,6,6,2,6,7,4,7,7,6,6,4,4,2,6,6,4,6,4,6,7,6,4,7,4,4,4,7,7,4,1,1,1,6,4,6,5,4,4,6,4,4,6,6,6,5,5,6,6,4,6,7,4,4,4,5,4,5,4,4,5,6,5,5,4,1,4,2,2,2,2,2,1,1,1,1,1,4,4,4,4,5,5,5,5,2,4,4,7,6,6,4,7,6,6,6,1,2,6,4,6,2,4,6,2,6,6,6,6,7,2,4,2,5,4,6,4,6,6,6,4,6,5,5,3,3,4,6,4,3,7,7,6,6,2,5,3,4,4,4,4,5,4,5,3,4,4,4
497,69,29,12,5,12,0.42028985507246375,0.17391304347826086,0.07246376811594203,0.17391304347826086,4.2,3.6666666666666665,3.8,4.846153846153846,4.283333333333333,3.3333333333333335,5.8,4.576923076923077,1,22,NA,2,4,2,4,5,4,4,5,3,6,3,6,5,2,7,5,3,2,5,4,4,4,3,6,3,3,6,5,2,4,4,4,3,5,3,2,2,2,1,2,2,3,2,1,2,2,6,5,3,6,6,3,5,2,3,6,6,6,6,6,3,6,3,5,6,5,4,6,5,7,5,4,5,3,5,4,4,1,2,1,3,3,5,3,3,3,5,6,7,6,3,3,2,6,1,5,5,2,6,6,7,4,5,5,2,5,3,5,1,4,2,3,1,3,6,2,4,1,3,5,3,6,5,5,2,2,5,3,3,2,2,2,3,2,1,3,2,3,4,5,5,2,4,5,2,3,2,2,3,1,2,2,3,2,6,3,1,2,2,4,2,4,4,3,1,1,4,2,1
500,53,10,9,1,0,0.18867924528301888,0.16981132075471697,0.018867924528301886,NA,4.4,4.333333333333333,5,NA,4.3,4.222222222222222,5,NA,2,30,Y,5,5,4,2,1,2,6,6,4,6,6,6,6,5,4,1,2,3,2,3,1,2,6,7,7,6,7,7,5,7,6,5,7,6,5,6,5,5,3,5,6,6,3,4,3,5,6,5,7,5,3,5,6,2,3,7,5,5,2,1,5,4,5,5,6,6,6,7,5,6,4,3,3,3,5,4,5,5,6,2,1,1,2,5,3,3,5,5,5,3,5,1,1,2,1,2,6,5,6,3,7,5,2,3,4,5,3,3,5,5,4,5,5,1,6,7,6,2,2,6,5,6,5,6,6,5,6,5,5,6,6,6,2,3,5,5,4,3,5,7,7,3,5,6,6,3,3,5,5,3,6,6,4,6,6,6,2,4,5,2,1,3,1,2,3,1,5,2,3
501,60,1,1,0,0,0.016666666666666666,0.016666666666666666,NA,NA,3,3,NA,NA,4.5,4.5,NA,NA,1,31,NA,3,4,4,2,2,2,5,6,5,6,5,6,6,6,5,2,5,5,6,6,4,5,6,6,6,6,6,7,5,3,5,6,6,5,6,5,5,6,6,6,6,6,6,6,6,6,6,5,3,5,5,6,3,5,3,2,3,6,4,2,6,6,6,6,6,6,4,3,6,6,2,2,6,6,6,6,6,6,6,3,2,2,3,5,4,2,2,1,2,3,5,3,2,2,2,2,6,2,2,2,2,2,2,2,6,2,2,7,2,2,6,6,6,7,6,4,6,2,3,6,5,6,6,6,6,6,6,6,6,5,6,5,4,6,6,6,6,6,4,6,5,3,6,6,6,6,6,7,5,6,6,6,6,6,4,3,4,4,4,3,3,4,4,3,4,4,4,3,3
503,59,4,1,1,2,0.06779661016949153,0.01694915254237288,0.01694915254237288,0.03389830508474576,4,4,2,5,5,5.5,2.5,6,2,29,Y,5,5,3,5,3,4,6,6,6,6,7,7,7,6,6,3,4,6,7,5,6,5,6,7,7,6,7,7,6,7,1,7,6,7,7,7,6,6,5,6,6,4,6,6,6,6,2,7,6,7,6,3,4,3,6,6,7,6,3,4,7,3,6,7,7,7,7,7,5,7,2,4,5,5,5,5,5,3,5,3,1,3,6,3,5,3,2,5,1,1,2,2,1,2,1,2,1,2,2,2,3,1,5,3,1,2,2,3,3,5,5,7,6,7,6,6,6,3,2,7,6,7,5,7,6,5,7,6,5,6,6,6,4,5,6,6,6,7,5,7,6,3,6,7,5,3,7,5,5,6,3,5,7,4,5,6,7,5,5,5,5,5,2,3,3,3,2,5,3
504,67,6,3,1,2,0.08955223880597014,0.04477611940298507,0.014925373134328358,0.029850746268656716,2.5,2.6666666666666665,2,2.5,5.416666666666667,5.333333333333333,6,5.25,1,31,NA,2,2,4,4,3,2,5,5,6,7,4,5,4,5,7,5,7,3,7,5,3,3,4,6,6,5,6,5,7,5,2,2,4,6,7,6,4,6,6,4,3,5,2,4,7,5,7,3,7,6,2,4,3,6,6,7,5,6,3,3,6,2,4,3,7,6,6,4,5,7,4,4,3,1,2,3,3,5,2,6,1,2,6,5,5,2,3,3,6,6,7,2,2,2,2,2,2,2,6,4,5,4,3,3,4,5,4,5,3,4,2,3,6,5,6,6,5,1,2,3,3,2,5,5,4,3,6,5,4,6,4,3,1,3,5,6,6,7,5,6,5,2,5,7,4,2,5,4,2,2,2,4,3,4,6,5,3,4,4,4,3,4,4,4,3,4,3,3,4
505,19,13,7,2,4,0.6842105263157895,0.3684210526315789,0.10526315789473684,0.21052631578947367,4.8076923076923075,5,4.5,4.5,4.826923076923077,4.6875,5.25,4.875,2,24,Y,3,2,3,4,3,4,4,4,3,6,3,6,4,4,5,7,6,7,5,7,6,6,7,6,5,7,6,7,6,3,6,6,2,3,5,4,6,4,3,6,4,4,2,3,2,3,6,4,6,5,3,5,5,4,3,5,6,5,4,6,5,2,6,5,4,6,6,5,5,6,2,5,7,3,3,2,2,2,2,4,2,2,2,4,3,3,2,3,3,2,4,3,3,5,5,5,5,5,4,5,6,5,6,6,4,5,5,3,5,3,NA,NA,4,4,6,7,3,2,2,2,2,2,3,4,2,5,4,4,5,4,4,3,3,3,2,4,3,4,4,4,4,2,6,5,3,5,6,6,4,3,3,3,2,3,4,4,2,3,2,3,2,2,2,3,2,2,2,3,2
506,63,37,26,9,2,0.5873015873015873,0.4126984126984127,0.14285714285714285,0.031746031746031744,4.135135135135135,4.115384615384615,4,5,2.5945945945945947,2.1153846153846154,3.6666666666666665,4,1,24,Y,2,3,2,2,2,2,6,5,3,5,5,5,4,5,2,1,2,3,5,3,7,1,5,5,6,6,6,5,6,6,3,3,2,2,3,4,2,2,2,2,4,2,3,3,2,4,5,5,6,5,3,6,5,3,4,5,5,6,3,5,4,4,4,3,5,6,5,6,3,5,6,3,4,4,3,5,5,5,5,5,5,5,4,4,4,3,3,4,4,4,4,5,3,2,2,2,3,2,5,6,6,5,6,6,6,6,3,4,2,5,5,6,6,5,6,4,5,2,3,5,5,5,4,6,5,5,5,3,4,5,3,2,1,2,2,2,2,2,3,5,3,3,4,3,5,2,2,5,3,1,2,5,2,2,5,5,1,3,4,3,2,4,3,2,2,2,2,2,2
507,7,6,5,1,0,0.8571428571428571,0.7142857142857143,0.14285714285714285,NA,3,3.2,2,NA,2.5833333333333335,2.8,1.5,NA,2,23,NA,3,3,3,5,4,4,4,3,2,3,2,5,4,3,2,2,2,5,2,5,1,3,3,4,5,3,5,4,5,5,2,2,2,2,1,3,3,5,1,2,2,1,1,2,1,1,5,5,3,6,3,2,4,2,1,7,6,7,3,7,2,2,3,1,5,6,6,7,3,4,5,3,5,2,3,3,2,2,2,3,2,5,6,3,5,3,6,3,6,6,6,6,3,4,6,6,6,3,7,6,7,7,7,6,7,7,7,3,1,4,2,6,6,2,6,3,2,2,2,2,1,1,1,5,2,2,2,2,2,2,2,1,1,1,1,2,2,1,5,3,2,1,3,1,1,1,2,5,4,1,5,1,1,2,4,2,1,1,1,4,2,3,2,2,2,2,1,2,3
508,55,8,4,1,3,0.14545454545454545,0.07272727272727272,0.01818181818181818,0.05454545454545454,5.125,5,6,5,3.5625,2.875,2,5,1,21,Y,4,4,3,5,2,3,5,4,4,6,6,5,6,5,6,4,3,3,7,5,5,5,6,7,7,6,7,6,7,7,6,5,2,2,3,5,2,4,1,1,3,1,2,1,1,5,6,5,6,5,4,4,3,2,4,7,4,5,4,4,4,6,4,5,6,5,5,6,6,6,4,5,4,4,4,5,5,4,4,2,1,2,3,6,5,3,3,4,2,1,3,3,4,3,2,1,4,2,6,4,7,6,7,4,7,7,4,6,3,4,5,7,4,6,3,6,5,1,2,7,4,5,6,7,2,6,4,3,3,4,6,1,1,1,1,7,2,2,4,5,4,2,6,4,3,2,3,4,3,2,2,7,4,3,4,3,2,2,3,NA,2,3,1,2,1,1,1,2,1
509,70,16,10,2,4,0.22857142857142856,0.14285714285714285,0.02857142857142857,0.05714285714285714,3.8125,3.8,4,3.75,5.03125,5.3,6.25,3.75,2,24,Y,2,2,4,4,1,1,5,6,6,6,6,6,6,6,7,5,5,7,7,6,NA,5,7,7,7,7,6,7,6,7,7,7,6,6,7,6,6,6,6,7,6,6,6,6,6,3,6,6,6,6,6,6,7,5,3,5,5,6,5,5,6,4,3,6,6,6,6,3,3,6,3,2,5,5,6,2,5,5,5,1,1,2,2,3,3,3,2,5,1,1,2,2,2,1,1,2,2,1,2,1,2,2,4,3,1,1,2,5,5,5,6,6,6,6,6,6,6,5,5,5,6,6,6,5,6,5,6,6,5,6,6,5,6,6,6,7,7,6,7,6,6,6,6,6,6,6,6,6,5,3,6,6,6,5,6,6,6,2,4,4,2,4,3,4,3,2,2,4,2
510,22,14,10,3,1,0.6363636363636364,0.45454545454545453,0.13636363636363635,0.045454545454545456,5.071428571428571,5.3,4.666666666666667,4,5.214285714285714,5,5.333333333333333,7,1,64,NA,4,3,4,5,4,5,5,4,5,5,5,5,5,4,6,6,6,7,6,7,6,6,6,6,6,6,6,5,5,5,6,6,5,6,4,5,4,5,5,5,3,5,4,5,5,6,5,6,6,5,3,3,3,2,5,4,6,2,4,5,5,5,5,6,5,6,5,6,5,6,5,6,5,3,3,3,3,3,3,7,5,7,5,6,6,6,5,3,2,3,5,4,3,6,5,2,5,3,3,2,5,3,5,4,4,5,4,3,3,5,5,4,3,2,3,5,5,2,3,5,5,5,5,5,5,5,5,2,5,5,5,5,2,3,5,3,4,5,5,5,5,2,6,5,5,5,3,3,4,2,3,5,4,3,3,5,3,3,3,4,4,4,2,2,4,1,1,3,4
511,72,70,68,2,0,0.9722222222222222,0.9444444444444444,0.027777777777777776,NA,3.4782608695652173,3.4626865671641793,4,NA,3.2785714285714285,3.25,4.25,NA,1,29,NA,2,3,3,3,2,3,4,5,6,6,6,6,6,5,3,7,3,4,6,6,2,2,5,6,6,6,6,5,6,6,5,5,5,6,5,5,5,4,5,5,5,3,6,5,5,5,3,4,5,3,3,3,3,4,3,3,3,5,4,3,5,6,5,5,5,6,5,3,5,5,5,6,6,3,5,3,5,5,5,3,4,6,5,6,6,5,6,3,5,3,3,5,4,3,5,2,6,3,3,5,3,3,4,5,3,3,3,5,3,5,3,6,3,5,2,3,5,3,5,5,6,6,3,6,5,5,3,5,3,5,3,2,6,2,5,3,3,5,4,6,3,5,5,6,5,2,2,3,3,2,3,6,5,3,2,3,3,3,3,2,3,2,3,2,2,3,2,3,3
512,12,8,8,0,0,0.6666666666666666,0.6666666666666666,NA,NA,5.375,5.375,NA,NA,5.25,5.25,NA,NA,2,25,Y,2,4,3,4,4,3,5,2,4,3,7,1,5,5,3,7,3,6,6,6,7,2,6,3,4,4,6,7,5,3,3,5,1,3,2,3,5,5,6,4,5,2,3,2,6,2,7,4,2,2,3,5,3,3,5,6,NA,1,1,6,7,7,4,5,6,3,6,4,2,6,4,4,3,6,7,7,5,1,4,4,6,4,6,7,5,6,4,6,7,3,7,3,7,4,2,3,3,4,7,3,5,6,2,2,2,5,2,2,3,4,6,6,6,3,6,5,6,4,3,2,4,5,2,4,6,4,5,3,3,6,4,3,7,4,2,1,5,6,6,3,6,2,2,4,6,6,5,3,1,3,3,3,2,5,4,7,3,3,3,4,3,3,3,4,4,4,3,5,3
514,49,20,7,11,2,0.40816326530612246,0.14285714285714285,0.22448979591836735,0.04081632653061224,5.85,5.714285714285714,6.181818181818182,4.5,3.35,2.5,3.7727272727272725,4,2,35,Y,2,2,3,4,2,3,4,5,4,4,6,5,5,3,7,3,3,7,5,6,6,6,7,6,6,7,6,7,7,6,4,6,6,5,6,6,5,6,4,3,6,3,3,2,2,1,4,6,7,6,7,7,7,6,7,7,7,7,4,6,5,3,5,6,7,6,7,1,6,7,4,1,7,6,6,3,5,2,3,5,3,5,3,3,3,1,2,3,3,4,3,2,2,3,3,2,2,3,7,5,7,5,6,5,7,7,5,4,6,5,7,6,6,4,6,7,3,1,3,1,5,1,3,6,3,3,6,4,5,4,6,3,1,1,3,3,5,5,5,5,3,2,5,4,3,3,4,6,3,1,2,3,3,5,6,7,2,1,3,2,3,5,2,3,2,3,3,3,4
515,61,34,16,10,8,0.5573770491803278,0.26229508196721313,0.16393442622950818,0.13114754098360656,3.9714285714285715,4.25,3.5454545454545454,4,3.7714285714285714,3.53125,4.045454545454546,3.875,2,25,NA,4,5,5,2,2,3,6,4,3,7,6,7,7,6,5,5,4,1,6,3,4,5,3,3,5,4,6,5,7,5,7,7,5,7,7,7,7,6,6,3,1,6,3,2,5,6,2,1,5,6,3,5,1,2,2,5,5,6,1,3,7,6,6,6,7,6,4,6,7,7,7,5,6,5,6,7,5,6,7,3,1,2,6,6,6,3,5,1,3,1,5,5,3,6,2,3,4,2,2,1,5,5,5,5,3,3,2,6,6,3,3,7,4,7,6,6,7,2,1,5,6,4,6,2,5,3,7,6,5,5,5,3,3,6,5,4,6,5,6,6,6,1,6,6,5,5,4,3,3,3,5,5,7,2,3,7,6,4,3,1,1,2,3,2,3,4,2,4,4
516,66,24,14,4,6,0.36363636363636365,0.21212121212121213,0.06060606060606061,0.09090909090909091,4,3.857142857142857,4,4.333333333333333,4.729166666666667,5.071428571428571,5.375,3.5,2,27,NA,4,3,2,5,4,4,3,3,6,2,3,3,5,3,6,6,6,7,6,7,6,6,5,6,6,4,6,5,6,5,3,3,3,3,3,2,2,5,3,4,6,2,5,2,6,4,2,4,3,2,3,2,3,5,6,6,7,6,5,6,3,5,5,3,6,6,5,5,6,6,6,6,5,3,5,3,2,2,2,2,1,3,2,5,6,6,6,2,3,2,3,5,5,6,4,5,5,6,5,2,5,7,6,6,5,3,3,6,4,3,3,6,2,5,3,3,6,2,1,3,6,3,5,1,6,7,7,2,2,2,5,2,3,3,2,4,3,3,3,6,6,1,4,6,6,2,5,3,3,1,2,3,5,3,5,6,5,2,4,4,4,4,4,2,4,2,2,3,4
517,61,16,12,4,0,0.26229508196721313,0.19672131147540983,0.06557377049180328,NA,4.625,4.5,5,NA,5.34375,4.833333333333334,6.875,NA,2,25,Y,2,3,3,5,4,4,1,4,3,5,5,5,6,6,6,7,3,7,6,6,5,5,6,5,6,6,6,3,6,5,6,6,3,5,5,5,4,5,3,4,5,3,2,2,2,2,5,6,6,6,5,6,4,3,7,6,6,7,5,6,6,6,3,6,6,7,6,5,5,7,4,3,7,2,5,6,5,5,5,5,5,5,6,5,3,2,2,2,3,3,5,2,2,3,2,2,5,3,5,3,6,6,7,3,5,6,3,3,5,5,5,5,6,3,6,4,6,1,2,3,6,5,5,6,3,3,5,5,3,5,4,2,2,2,2,3,4,3,5,6,4,3,5,3,3,2,5,7,3,3,3,5,6,3,5,3,4,3,1,2,1,4,4,4,4,2,1,4,4
518,46,22,11,7,4,0.4782608695652174,0.2391304347826087,0.15217391304347827,0.08695652173913043,4.909090909090909,5.181818181818182,4.285714285714286,5.25,2.7272727272727275,1.9090909090909092,2.9285714285714284,4.625,2,24,Y,3,2,3,5,5,4,4,3,4,4,5,4,4,3,3,3,3,5,5,5,3,5,4,5,5,4,5,3,5,5,5,5,5,5,5,4,4,6,3,2,4,2,2,3,2,2,6,5,NA,4,4,4,3,2,4,7,7,7,5,7,5,5,6,5,6,6,6,6,6,6,4,4,5,3,6,5,5,5,5,3,2,5,5,4,4,4,3,4,5,5,6,4,2,3,3,5,5,4,6,2,7,6,7,5,6,7,6,5,4,4,4,4,5,3,6,3,3,3,2,2,3,3,2,2,5,5,5,3,3,4,4,2,2,1,2,2,3,1,5,5,5,4,5,4,5,3,3,3,3,4,2,1,5,2,5,4,5,3,3,4,4,4,5,4,3,4,4,4,4
519,45,13,6,4,3,0.28888888888888886,0.13333333333333333,0.08888888888888889,0.06666666666666667,3.1538461538461537,2.6666666666666665,3.5,3.6666666666666665,2.769230769230769,2.5,4.375,1.1666666666666667,2,20,Y,1,4,5,3,1,1,6,5,6,5,7,7,7,6,7,7,7,6,7,7,1,3,6,6,7,6,6,6,7,6,7,7,6,6,7,6,6,7,7,7,5,6,6,7,7,4,5,5,5,6,3,5,1,5,1,7,2,3,2,2,7,6,6,7,7,7,6,7,7,7,2,5,7,7,7,5,7,6,6,1,2,2,NA,6,5,4,3,3,2,2,3,4,2,1,1,1,1,1,1,2,4,3,2,2,7,2,1,6,6,3,5,6,5,5,5,6,6,5,3,2,5,5,5,5,5,6,6,6,5,5,5,5,5,5,5,5,6,5,6,6,7,5,5,6,6,6,7,7,4,5,5,6,6,5,5,6,7,4,3,4,3,5,4,3,3,2,2,3,2
